id,date,category,cases,deaths,intensive
2210,2021-10-06,18-39,117643,27,2
2211,2021-10-06,40-64,121149,784,44
2212,2021-10-06,65+,44124,5678,87
2213,2021-10-07,0-17,43903,2,0
2214,2021-10-07,18-39,117964,27,2
2215,2021-10-07,40-64,121571,787,39
2216,2021-10-07,65+,44274,5688,87
2217,2021-10-08,0-17,44224,2,0
2218,2021-10-08,18-39,118272,27,1
2219,2021-10-08,40-64,121987,788,42
2220,2021-10-08,65+,44396,5694,92
2221,2021-10-09,0-17,44462,2,0
2222,2021-10-09,18-39,118598,27,1
2223,2021-10-09,40-64,122359,791,40
2224,2021-10-09,65+,44533,5709,89
2225,2021-10-10,0-17,44619,2,0
2226,2021-10-10,18-39,118791,27,1
2227,2021-10-10,40-64,122586,793,42
2228,2021-10-10,65+,44613,5723,88
2229,2021-10-11,0-17,44890,2,0
2230,2021-10-11,18-39,119122,27,1
2231,2021-10-11,40-64,123011,796,43
2232,2021-10-11,65+,44746,5743,85
2233,2021-10-12,0-17,45283,2,0
2234,2021-10-12,18-39,119632,27,4
2235,2021-10-12,40-64,123534,801,41
2236,2021-10-12,65+,44946,5754,84
2237,2021-10-13,0-17,45594,2,0
2238,2021-10-13,18-39,119979,27,4
2239,2021-10-13,40-64,123945,804,41
2240,2021-10-13,65+,45067,5765,85
2241,2021-10-14,0-17,45900,2,0
2242,2021-10-14,18-39,120342,27,4
2243,2021-10-14,40-64,124395,805,42
2244,2021-10-14,65+,45215,5786,81
2245,2021-10-15,0-17,46271,2,0
2246,2021-10-15,18-39,120720,27,5
2247,2021-10-15,40-64,124841,807,46
2248,2021-10-15,65+,45352,5791,86
2249,2021-10-16,0-17,46508,2,0
2250,2021-10-16,18-39,121069,27,4
2251,2021-10-16,40-64,125255,809,46
2252,2021-10-16,65+,45506,5800,86
2253,2021-10-17,0-17,46716,2,0
2254,2021-10-17,18-39,121294,28,4
2255,2021-10-17,40-64,125565,809,47
2256,2021-10-17,65+,45618,5809,82
2257,2021-10-18,0-17,47139,2,0
2258,2021-10-18,18-39,121730,29,3
2259,2021-10-18,40-64,126129,813,44
2260,2021-10-18,65+,45797,5826,80
2261,2021-10-19,0-17,47680,2,0
2262,2021-10-19,18-39,122289,29,3
2263,2021-10-19,40-64,126779,815,45
2264,2021-10-19,65+,46031,5838,82
2265,2021-10-20,0-17,48073,2,0
2266,2021-10-20,18-39,122754,29,3
2267,2021-10-20,40-64,127346,818,47
2268,2021-10-20,65+,46233,5859,76
2269,2021-10-21,0-17,48474,2,0
2270,2021-10-21,18-39,123272,29,3
2271,2021-10-21,40-64,127909,820,46
2272,2021-10-21,65+,46424,5867,80
2273,2021-10-22,0-17,48934,2,0
2274,2021-10-22,18-39,123756,29,3
2275,2021-10-22,40-64,128523,823,49
2276,2021-10-22,65+,46621,5884,81
2277,2021-10-23,0-17,49277,2,0
2278,2021-10-23,18-39,124212,29,4
2279,2021-10-23,40-64,129068,826,51
2280,2021-10-23,65+,46842,5904,83
2281,2021-10-24,0-17,49528,2,0
2282,2021-10-24,18-39,124519,29,4
2283,2021-10-24,40-64,129440,826,53
2284,2021-10-24,65+,46951,5914,86
2285,2021-10-25,0-17,50009,2,0
2286,2021-10-25,18-39,125025,29,4
2287,2021-10-25,40-64,130179,829,53
2288,2021-10-25,65+,47192,5936,82
2289,2021-10-26,0-17,50586,2,0
2290,2021-10-26,18-39,125609,29,4
2291,2021-10-26,40-64,130933,829,54
2292,2021-10-26,65+,47432,5946,89
2293,2021-10-27,0-17,51027,2,0
2294,2021-10-27,18-39,126075,30,3
2295,2021-10-27,40-64,131576,832,59
2296,2021-10-27,65+,47646,5967,96
2297,2021-10-28,0-17,51347,2,0
2298,2021-10-28,18-39,126529,30,4
2299,2021-10-28,40-64,132079,835,56
2300,2021-10-28,65+,47822,5980,99
2301,2021-10-29,0-17,51787,2,0
2302,2021-10-29,18-39,127020,30,8
2303,2021-10-29,40-64,132721,838,59
2304,2021-10-29,65+,48042,6004,92
2305,2021-10-30,0-17,52287,2,0
2306,2021-10-30,18-39,127741,30,8
2307,2021-10-30,40-64,133596,838,61
2308,2021-10-30,65+,48333,6020,94
2309,2021-10-31,0-17,52586,2,0
2310,2021-10-31,18-39,128200,30,7
2311,2021-10-31,40-64,134085,841,66
2312,2021-10-31,65+,48485,6037,102
2313,2021-11-01,0-17,53238,2,0
2314,2021-11-01,18-39,129022,30,8
2315,2021-11-01,40-64,135063,842,67
2316,2021-11-01,65+,48767,6063,98
2317,2021-11-02,0-17,54049,2,0
2318,2021-11-02,18-39,130125,32,7
2319,2021-11-02,40-64,136248,846,68
2320,2021-11-02,65+,49168,6087,98
2321,2021-11-03,0-17,54686,2,0
2322,2021-11-03,18-39,131119,32,7
2323,2021-11-03,40-64,137290,849,66
2324,2021-11-03,65+,49528,6110,101
2325,2021-11-04,0-17,55338,2,0
2326,2021-11-04,18-39,132299,32,7
2327,2021-11-04,40-64,138432,854,67
2328,2021-11-04,65+,49934,6126,104
2329,2021-11-05,0-17,56084,2,0
2330,2021-11-05,18-39,133409,32,7
2331,2021-11-05,40-64,139586,858,67
2332,2021-11-05,65+,50354,6141,109
2333,2021-11-06,0-17,56698,2,0
2334,2021-11-06,18-39,134412,33,8
2335,2021-11-06,40-64,140763,861,70
2336,2021-11-06,65+,50693,6155,109
2337,2021-11-07,0-17,57150,2,0
2338,2021-11-07,18-39,135103,34,7
2339,2021-11-07,40-64,141514,864,74
2340,2021-11-07,65+,50923,6176,115
2341,2021-11-08,0-17,57960,2,0
2342,2021-11-08,18-39,136180,34,7
2343,2021-11-08,40-64,142883,869,76
2344,2021-11-08,65+,51313,6204,114
2345,2021-11-09,0-17,59037,2,0
2346,2021-11-09,18-39,137533,34,6
2347,2021-11-09,40-64,144444,873,71
2348,2021-11-09,65+,51919,6228,109
2349,2021-11-10,0-17,59804,2,0
2350,2021-11-10,18-39,138637,34,7
2351,2021-11-10,40-64,145663,878,71
2352,2021-11-10,65+,52337,6264,107
2353,2021-11-11,0-17,60538,2,0
2354,2021-11-11,18-39,139646,34,7
2355,2021-11-11,40-64,146914,885,71
2356,2021-11-11,65+,52714,6284,108
2357,2021-11-12,0-17,61340,2,0
2358,2021-11-12,18-39,140622,34,8
2359,2021-11-12,40-64,148115,888,71
2360,2021-11-12,65+,53119,6311,110
2361,2021-11-13,0-17,62008,2,0
2362,2021-11-13,18-39,141548,34,8
2363,2021-11-13,40-64,149279,890,78
2364,2021-11-13,65+,53486,6341,113
2365,2021-11-14,0-17,62421,2,0
2366,2021-11-14,18-39,142185,34,6
2367,2021-11-14,40-64,149920,893,85
2368,2021-11-14,65+,53699,6375,117
2369,2021-11-15,0-17,63236,2,0
2370,2021-11-15,18-39,143197,36,5
2371,2021-11-15,40-64,151229,894,87
2372,2021-11-15,65+,54083,6407,118
2373,2021-11-16,0-17,64271,2,0
2374,2021-11-16,18-39,144390,36,5
2375,2021-11-16,40-64,152740,897,88
2376,2021-11-16,65+,54599,6435,115
2377,2021-11-17,0-17,64990,2,0
2378,2021-11-17,18-39,145391,37,4
2379,2021-11-17,40-64,153956,903,84
2380,2021-11-17,65+,54998,6465,124
2381,2021-11-18,0-17,65807,2,0
2382,2021-11-18,18-39,146511,37,3
2383,2021-11-18,40-64,155261,906,81
2384,2021-11-18,65+,55415,6483,122
2385,2021-11-19,0-17,66780,2,0
2386,2021-11-19,18-39,147591,37,3
2387,2021-11-19,40-64,156604,913,82
2388,2021-11-19,65+,55906,6512,134
2389,2021-11-20,0-17,67432,2,0
2390,2021-11-20,18-39,148449,37,5
2391,2021-11-20,40-64,157697,916,85
2392,2021-11-20,65+,56259,6540,139
2393,2021-11-21,0-17,67897,2,0
2394,2021-11-21,18-39,149116,37,5
2395,2021-11-21,40-64,158416,922,86
2396,2021-11-21,65+,56500,6565,137
2397,2021-11-22,0-17,68713,2,0
2398,2021-11-22,18-39,150069,37,8
2399,2021-11-22,40-64,159786,927,90
2400,2021-11-22,65+,56981,6607,142
2401,2021-11-23,0-17,69700,2,0
2402,2021-11-23,18-39,151226,37,8
2403,2021-11-23,40-64,161296,934,87
2404,2021-11-23,65+,57501,6639,137
2405,2021-11-24,0-17,70503,2,0
2406,2021-11-24,18-39,152277,37,8
2407,2021-11-24,40-64,162566,940,89
2408,2021-11-24,65+,57970,6674,145
2409,2021-11-25,0-17,71214,2,0
2410,2021-11-25,18-39,153327,38,8
2411,2021-11-25,40-64,163756,945,94
2412,2021-11-25,65+,58328,6709,152
2413,2021-11-26,0-17,71960,2,0
2414,2021-11-26,18-39,154316,39,6
2415,2021-11-26,40-64,164934,951,99
2416,2021-11-26,65+,58724,6741,150
2417,2021-11-27,0-17,72598,2,0
2418,2021-11-27,18-39,155168,39,6
2419,2021-11-27,40-64,166019,956,99
2420,2021-11-27,65+,59085,6778,150
2421,2021-11-28,0-17,73057,2,0
2422,2021-11-28,18-39,155725,39,6
2423,2021-11-28,40-64,166714,959,103
2424,2021-11-28,65+,59301,6823,148
2425,2021-11-29,0-17,73889,2,0
2426,2021-11-29,18-39,156630,39,6
2427,2021-11-29,40-64,167908,966,99
2428,2021-11-29,65+,59702,6864,153
2429,2021-11-30,0-17,74845,2,0
2430,2021-11-30,18-39,157659,39,6
2431,2021-11-30,40-64,169272,968,99
2432,2021-11-30,65+,60186,6896,156
2433,2021-12-01,0-17,75571,2,0
2434,2021-12-01,18-39,158508,39,6
2435,2021-12-01,40-64,170390,975,99
2436,2021-12-01,65+,60643,6927,163
2437,2021-12-02,0-17,76267,2,0
2438,2021-12-02,18-39,159461,40,5
2439,2021-12-02,40-64,171535,982,105
2440,2021-12-02,65+,61054,6962,162
2441,2021-12-03,0-17,77025,2,0
2442,2021-12-03,18-39,160359,41,5
2443,2021-12-03,40-64,172630,997,96
2444,2021-12-03,65+,61499,6996,162
2445,2021-12-04,0-17,77589,2,0
2446,2021-12-04,18-39,161112,41,5
2447,2021-12-04,40-64,173595,1000,98
2448,2021-12-04,65+,61835,7033,163
2449,2021-12-05,0-17,78044,2,0
2450,2021-12-05,18-39,161633,41,6
2451,2021-12-05,40-64,174211,1010,101
2452,2021-12-05,65+,62003,7066,164
2453,2021-12-06,0-17,78666,2,0
2454,2021-12-06,18-39,162271,41,7
2455,2021-12-06,40-64,175119,1017,109
2456,2021-12-06,65+,62294,7114,160
2457,2021-12-07,0-17,79633,2,0
2458,2021-12-07,18-39,163213,41,8
2459,2021-12-07,40-64,176451,1023,107
2460,2021-12-07,65+,62727,7158,156
2461,2021-12-08,0-17,80392,3,0
2462,2021-12-08,18-39,164096,41,8
2463,2021-12-08,40-64,177564,1025,116
2464,2021-12-08,65+,63049,7192,157
2465,2021-12-09,0-17,81044,3,0
2466,2021-12-09,18-39,164930,41,8
2467,2021-12-09,40-64,178552,1031,112
2468,2021-12-09,65+,63379,7224,153
2469,2021-12-10,0-17,81630,3,0
2470,2021-12-10,18-39,165688,41,9
2471,2021-12-10,40-64,179495,1036,116
2472,2021-12-10,65+,63675,7267,161
2473,2021-12-11,0-17,82198,3,0
2474,2021-12-11,18-39,166375,41,8
2475,2021-12-11,40-64,180392,1043,107
2476,2021-12-11,65+,63926,7287,172
2477,2021-12-12,0-17,82623,3,0
2478,2021-12-12,18-39,166836,41,10
2479,2021-12-12,40-64,180963,1049,105
2480,2021-12-12,65+,64089,7328,166
2481,2021-12-13,0-17,83131,3,0
2482,2021-12-13,18-39,167402,41,10
2483,2021-12-13,40-64,181597,1051,108
2484,2021-12-13,65+,64286,7362,164
2485,2021-12-14,0-17,83955,3,1
2486,2021-12-14,18-39,168175,42,10
2487,2021-12-14,40-64,182641,1061,109
2488,2021-12-14,65+,64654,7418,159
2489,2021-12-15,0-17,84589,3,1
2490,2021-12-15,18-39,168871,42,10
2491,2021-12-15,40-64,183469,1070,105
2492,2021-12-15,65+,64917,7448,153
2493,2021-12-16,0-17,85149,3,1
2494,2021-12-16,18-39,169647,42,10
2495,2021-12-16,40-64,184276,1075,106
2496,2021-12-16,65+,65204,7491,154
2497,2021-12-17,0-17,85771,3,1
2498,2021-12-17,18-39,170446,42,10
2499,2021-12-17,40-64,185083,1080,104
2500,2021-12-17,65+,65461,7519,159
2501,2021-12-18,0-17,86288,3,2
2502,2021-12-18,18-39,171164,42,11
2503,2021-12-18,40-64,185842,1083,107
2504,2021-12-18,65+,65682,7549,155
2505,2021-12-19,0-17,86661,3,2
2506,2021-12-19,18-39,171638,44,9
2507,2021-12-19,40-64,186312,1088,107
2508,2021-12-19,65+,65798,7589,142
2509,2021-12-20,0-17,87148,3,2
2510,2021-12-20,18-39,172191,44,10
2511,2021-12-20,40-64,186876,1096,105
2512,2021-12-20,65+,65971,7624,140
2513,2021-12-21,0-17,87990,3,2
2514,2021-12-21,18-39,173260,44,11
2515,2021-12-21,40-64,187981,1103,101
2516,2021-12-21,65+,66276,7655,136
2517,2021-12-22,0-17,88682,3,2
2518,2021-12-22,18-39,174345,44,11
2519,2021-12-22,40-64,188812,1109,103
2520,2021-12-22,65+,66511,7685,142
2521,2021-12-23,0-17,89324,3,2
2522,2021-12-23,18-39,175919,44,12
2523,2021-12-23,40-64,189758,1114,107
2524,2021-12-23,65+,66751,7722,137
2525,2021-12-24,0-17,89988,3,2
2526,2021-12-24,18-39,177738,44,11
2527,2021-12-24,40-64,190919,1119,107
2528,2021-12-24,65+,67018,7759,127
2529,2021-12-25,0-17,90628,3,2
2530,2021-12-25,18-39,179304,44,11
2531,2021-12-25,40-64,191806,1122,107
2532,2021-12-25,65+,67204,7778,128
2533,2021-12-26,0-17,91028,3,2
2534,2021-12-26,18-39,180304,44,11
2535,2021-12-26,40-64,192312,1124,115
2536,2021-12-26,65+,67304,7815,126
2537,2021-12-27,0-17,91788,3,2
2538,2021-12-27,18-39,182564,44,9
2539,2021-12-27,40-64,193610,1127,118
2540,2021-12-27,65+,67550,7847,133
2541,2021-12-28,0-17,93479,3,2
2542,2021-12-28,18-39,188312,44,10
2543,2021-12-28,40-64,196426,1135,109
2544,2021-12-28,65+,68103,7869,133
2545,2021-12-29,0-17,95442,3,3
2546,2021-12-29,18-39,197264,44,9
2547,2021-12-29,40-64,199567,1140,107
2548,2021-12-29,65+,68694,7900,127
2549,2021-12-30,0-17,97747,3,3
2550,2021-12-30,18-39,208512,44,10
2551,2021-12-30,40-64,203473,1147,106
2552,2021-12-30,65+,69379,7927,139
2553,2021-12-31,0-17,100312,3,4
2554,2021-12-31,18-39,220746,44,10
2555,2021-12-31,40-64,208489,1152,105
2556,2021-12-31,65+,70233,7961,134
2557,2022-01-01,0-17,102379,3,4
2558,2022-01-01,18-39,229399,44,10
2559,2022-01-01,40-64,212267,1157,105
2560,2022-01-01,65+,70795,7984,130
2561,2022-01-02,0-17,103564,3,4
2562,2022-01-02,18-39,234188,44,10
2563,2022-01-02,40-64,214838,1165,102
2564,2022-01-02,65+,71083,8007,137
2565,2022-01-03,0-17,105960,3,4
2566,2022-01-03,18-39,242792,45,11
2567,2022-01-03,40-64,221407,1173,104
2568,2022-01-03,65+,72002,8033,136
2569,2022-01-04,0-17,109891,3,4
2570,2022-01-04,18-39,254373,45,10
2571,2022-01-04,40-64,230366,1179,101
2572,2022-01-04,65+,73469,8065,138
2573,2022-01-05,0-17,113427,3,4
2574,2022-01-05,18-39,263768,45,13
2575,2022-01-05,40-64,238461,1185,101
2576,2022-01-05,65+,74978,8094,144
2577,2022-01-06,0-17,116456,3,4
2578,2022-01-06,18-39,270970,45,13
2579,2022-01-06,40-64,244564,1189,99
2580,2022-01-06,65+,76038,8129,150
2581,2022-01-07,0-17,118799,3,3
2582,2022-01-07,18-39,276462,45,13
2583,2022-01-07,40-64,250543,1192,98
2584,2022-01-07,65+,77272,8160,150
2585,2022-01-08,0-17,122520,3,3
2586,2022-01-08,18-39,283392,45,10
2587,2022-01-08,40-64,258101,1195,100
2588,2022-01-08,65+,78837,8191,147
2589,2022-01-09,0-17,124478,3,3
2590,2022-01-09,18-39,286738,45,8
2591,2022-01-09,40-64,261638,1199,105
2592,2022-01-09,65+,79542,8216,151
2593,2022-01-10,0-17,127440,3,3
2594,2022-01-10,18-39,291253,45,9
2595,2022-01-10,40-64,267406,1205,108
2596,2022-01-10,65+,80686,8249,157
2597,2022-01-11,0-17,131288,3,3
2598,2022-01-11,18-39,296580,45,8
2599,2022-01-11,40-64,273689,1214,105
2600,2022-01-11,65+,82272,8283,148
2601,2022-01-12,0-17,134106,3,2
2602,2022-01-12,18-39,300502,45,9
2603,2022-01-12,40-64,278248,1220,105
2604,2022-01-12,65+,83452,8313,155
2605,2022-01-13,0-17,136434,3,2
2606,2022-01-13,18-39,303846,45,8
2607,2022-01-13,40-64,282044,1227,103
2608,2022-01-13,65+,84491,8359,154
2609,2022-01-14,0-17,139020,3,2
2610,2022-01-14,18-39,306876,45,10
2611,2022-01-14,40-64,285623,1228,104
2612,2022-01-14,65+,85508,8398,156
2613,2022-01-15,0-17,141315,3,2
2614,2022-01-15,18-39,309537,45,10
2615,2022-01-15,40-64,288726,1233,103
2616,2022-01-15,65+,86407,8428,161
2617,2022-01-16,0-17,142901,3,2
2618,2022-01-16,18-39,311216,45,10
2619,2022-01-16,40-64,290427,1238,100
2620,2022-01-16,65+,86873,8465,159
2621,2022-01-17,0-17,145763,3,2
2622,2022-01-17,18-39,313687,46,9
2623,2022-01-17,40-64,293595,1243,101
2624,2022-01-17,65+,87660,8505,161
2625,2022-01-18,0-17,149437,3,2
2626,2022-01-18,18-39,316965,46,9
2627,2022-01-18,40-64,297513,1251,100
2628,2022-01-18,65+,88780,8556,168
2629,2022-01-19,0-17,152596,3,2
2630,2022-01-19,18-39,319780,46,9
2631,2022-01-19,40-64,300796,1255,103
2632,2022-01-19,65+,89660,8602,170
2633,2022-01-20,0-17,155383,4,0
2634,2022-01-20,18-39,322538,46,11
2635,2022-01-20,40-64,304006,1260,102
2636,2022-01-20,65+,90490,8631,173
2637,2022-01-21,0-17,158745,4,0
2638,2022-01-21,18-39,325414,46,11
2639,2022-01-21,40-64,307305,1268,96
2640,2022-01-21,65+,91360,8676,171
2641,2022-01-22,0-17,161670,4,0
2642,2022-01-22,18-39,327968,46,11
2643,2022-01-22,40-64,310350,1272,96
2644,2022-01-22,65+,92180,8706,163
2645,2022-01-23,0-17,163753,4,0
2646,2022-01-23,18-39,329650,46,12
2647,2022-01-23,40-64,312207,1278,93
2648,2022-01-23,65+,92630,8748,167
2649,2022-01-24,0-17,166892,4,0
2650,2022-01-24,18-39,332257,46,12
2651,2022-01-24,40-64,315455,1284,90
2652,2022-01-24,65+,93311,8792,164
2653,2022-01-25,0-17,169842,4,0
2654,2022-01-25,18-39,334792,46,11
2655,2022-01-25,40-64,318225,1290,92
2656,2022-01-25,65+,94033,8836,164
2657,2022-01-26,0-17,172773,4,0
2658,2022-01-26,18-39,337324,46,12
2659,2022-01-26,40-64,321201,1300,90
2660,2022-01-26,65+,94720,8886,156
2661,2022-01-27,0-17,175842,4,0
2662,2022-01-27,18-39,340232,46,11
2663,2022-01-27,40-64,324537,1304,87
2664,2022-01-27,65+,95492,8940,155
2665,2022-01-28,0-17,179369,4,0
2666,2022-01-28,18-39,343304,47,10
2667,2022-01-28,40-64,328507,1307,87
2668,2022-01-28,65+,96560,8984,146
2669,2022-01-29,0-17,182281,4,0
2670,2022-01-29,18-39,346033,47,10
2671,2022-01-29,40-64,332001,1312,84
2672,2022-01-29,65+,97412,9019,140
2673,2022-01-30,0-17,184003,4,0
2674,2022-01-30,18-39,347606,47,10
2675,2022-01-30,40-64,333826,1318,81
2676,2022-01-30,65+,97845,9050,135
2677,2022-01-31,0-17,187015,4,0
2678,2022-01-31,18-39,350140,47,9
2679,2022-01-31,40-64,337305,1321,81
2680,2022-01-31,65+,98735,9113,137
2681,2022-02-01,0-17,190777,4,0
2682,2022-02-01,18-39,353549,47,11
2683,2022-02-01,40-64,341482,1326,77
2684,2022-02-01,65+,99988,9165,134
2685,2022-02-02,0-17,193558,4,0
2686,2022-02-02,18-39,356081,47,11
2687,2022-02-02,40-64,344613,1331,78
2688,2022-02-02,65+,100933,9218,123
2689,2022-02-03,0-17,196081,4,0
2690,2022-02-03,18-39,358594,47,13
2691,2022-02-03,40-64,347525,1335,79
2692,2022-02-03,65+,101809,9269,129
2693,2022-02-04,0-17,198919,4,0
2694,2022-02-04,18-39,361103,47,13
2695,2022-02-04,40-64,350574,1337,79
2696,2022-02-04,65+,102759,9314,129
2697,2022-02-05,0-17,201341,4,0
2698,2022-02-05,18-39,363308,47,13
2699,2022-02-05,40-64,353218,1343,82
2700,2022-02-05,65+,103644,9345,128
2701,2022-02-06,0-17,203214,4,0
2702,2022-02-06,18-39,364817,47,13
2703,2022-02-06,40-64,354872,1345,82
2704,2022-02-06,65+,104080,9383,121
2705,2022-02-07,0-17,206383,4,0
2706,2022-02-07,18-39,367128,47,13
2707,2022-02-07,40-64,357930,1348,84
2708,2022-02-07,65+,105006,9446,117
2709,2022-02-08,0-17,210334,4,0
2710,2022-02-08,18-39,370322,47,11
2711,2022-02-08,40-64,361716,1355,81
2712,2022-02-08,65+,106081,9497,112
2713,2022-02-09,0-17,213447,4,0
2714,2022-02-09,18-39,373128,47,11
2715,2022-02-09,40-64,364879,1361,78
2716,2022-02-09,65+,106979,9542,108
2717,2022-02-10,0-17,216324,4,0
2718,2022-02-10,18-39,376055,47,11
2719,2022-02-10,40-64,367963,1365,79
2720,2022-02-10,65+,107833,9576,105
2721,2022-02-11,0-17,219171,4,0
2722,2022-02-11,18-39,378578,47,11
2723,2022-02-11,40-64,370900,1369,79
2724,2022-02-11,65+,108629,9625,102
2725,2022-02-12,0-17,221664,4,0
2726,2022-02-12,18-39,381023,47,11
2727,2022-02-12,40-64,373656,1376,75
2728,2022-02-12,65+,109446,9653,105
2729,2022-02-13,0-17,223533,4,0
2730,2022-02-13,18-39,382523,48,10
2731,2022-02-13,40-64,375430,1382,71
2732,2022-02-13,65+,109851,9686,105
2733,2022-02-14,0-17,227005,4,0
2734,2022-02-14,18-39,385193,49,7
2735,2022-02-14,40-64,378738,1383,68
2736,2022-02-14,65+,110714,9721,111
2737,2022-02-15,0-17,230633,4,0
2738,2022-02-15,18-39,388320,49,7
2739,2022-02-15,40-64,382181,1390,65
2740,2022-02-15,65+,111683,9749,114
2741,2022-02-16,0-17,233796,4,0
2742,2022-02-16,18-39,391345,49,7
2743,2022-02-16,40-64,385304,1392,64
2744,2022-02-16,65+,112596,9785,110
2745,2022-02-17,0-17,236670,4,0
2746,2022-02-17,18-39,394481,50,5
2747,2022-02-17,40-64,388679,1398,67
2748,2022-02-17,65+,113478,9828,107
2749,2022-02-18,0-17,239499,4,0
2750,2022-02-18,18-39,397340,50,5
2751,2022-02-18,40-64,391743,1401,62
2752,2022-02-18,65+,114395,9861,110
2753,2022-02-19,0-17,241744,4,0
2754,2022-02-19,18-39,399643,50,5
2755,2022-02-19,40-64,394376,1403,61
2756,2022-02-19,65+,115144,9899,103
2757,2022-02-20,0-17,243262,4,0
2758,2022-02-20,18-39,401184,50,5
2759,2022-02-20,40-64,395907,1406,59
2760,2022-02-20,65+,115491,9926,106
2761,2022-02-21,0-17,246205,4,0
2762,2022-02-21,18-39,403656,50,5
2763,2022-02-21,40-64,399097,1409,58
2764,2022-02-21,65+,116243,9963,100
2765,2022-02-22,0-17,249365,4,0
2766,2022-02-22,18-39,406566,50,5
2767,2022-02-22,40-64,402288,1414,55
2768,2022-02-22,65+,117113,9995,98
2769,2022-02-23,0-17,251944,4,0
2770,2022-02-23,18-39,409354,50,5
2771,2022-02-23,40-64,405144,1415,57
2772,2022-02-23,65+,117858,10023,97
2773,2022-02-24,0-17,254126,4,0
2774,2022-02-24,18-39,412069,50,5
2775,2022-02-24,40-64,407875,1415,55
2776,2022-02-24,65+,118592,10048,99
2777,2022-02-25,0-17,256476,4,0
2778,2022-02-25,18-39,414614,50,6
2779,2022-02-25,40-64,410707,1418,53
2780,2022-02-25,65+,119346,10074,97
2781,2022-02-26,0-17,258175,4,0
2782,2022-02-26,18-39,416551,50,5
2783,2022-02-26,40-64,412707,1418,53
2784,2022-02-26,65+,119931,10093,97
2785,2022-02-27,0-17,259368,4,0
2786,2022-02-27,18-39,417797,50,5
2787,2022-02-27,40-64,414101,1420,52
2788,2022-02-27,65+,120251,10122,96
2789,2022-02-28,0-17,261941,4,0
2790,2022-02-28,18-39,420195,50,4
2791,2022-02-28,40-64,416915,1422,51
2792,2022-02-28,65+,120989,10155,97
2793,2022-03-01,0-17,264677,4,0
2794,2022-03-01,18-39,422891,50,4
2795,2022-03-01,40-64,419780,1425,47
2796,2022-03-01,65+,121809,10177,94
2797,2022-03-02,0-17,267065,4,0
2798,2022-03-02,18-39,425563,50,4
2799,2022-03-02,40-64,422373,1426,48
2800,2022-03-02,65+,122481,10203,92
2801,2022-03-03,0-17,269250,4,0
2802,2022-03-03,18-39,428241,50,3
2803,2022-03-03,40-64,425105,1429,50
2804,2022-03-03,65+,123233,10223,90
2805,2022-03-04,0-17,271442,4,0
2806,2022-03-04,18-39,430785,50,3
2807,2022-03-04,40-64,427897,1433,48
2808,2022-03-04,65+,124074,10248,88
2809,2022-03-05,0-17,273181,4,0
2810,2022-03-05,18-39,432881,50,3
2811,2022-03-05,40-64,430197,1438,43
2812,2022-03-05,65+,124751,10270,89
2813,2022-03-06,0-17,274460,4,0
2814,2022-03-06,18-39,434264,50,3
2815,2022-03-06,40-64,431817,1441,41
2816,2022-03-06,65+,125152,10289,85
2817,2022-03-07,0-17,275790,4,0
2818,2022-03-07,18-39,435538,50,4
2819,2022-03-07,40-64,433355,1445,40
2820,2022-03-07,65+,125477,10315,84
2821,2022-03-08,0-17,279121,4,0
2822,2022-03-08,18-39,438436,50,4
2823,2022-03-08,40-64,437210,1447,40
2824,2022-03-08,65+,126382,10342,84
2825,2022-03-09,0-17,282457,4,0
2826,2022-03-09,18-39,442421,50,4
2827,2022-03-09,40-64,441207,1448,39
2828,2022-03-09,65+,127499,10378,83
2829,2022-03-10,0-17,285366,4,1
2830,2022-03-10,18-39,446606,50,4
2831,2022-03-10,40-64,444962,1451,37
2832,2022-03-10,65+,128491,10404,84
2833,2022-03-11,0-17,288070,4,1
2834,2022-03-11,18-39,450696,50,4
2835,2022-03-11,40-64,448656,1451,38
2836,2022-03-11,65+,129448,10423,85
2837,2022-03-12,0-17,290290,4,1
2838,2022-03-12,18-39,454190,50,5
2839,2022-03-12,40-64,452120,1452,40
2840,2022-03-12,65+,130412,10443,83
2841,2022-03-13,0-17,291867,4,0
2842,2022-03-13,18-39,456275,50,5
2843,2022-03-13,40-64,454313,1453,39
2844,2022-03-13,65+,130931,10457,79
2845,2022-03-14,0-17,294895,4,0
2846,2022-03-14,18-39,459515,50,5
2847,2022-03-14,40-64,458781,1458,37
2848,2022-03-14,65+,132029,10492,81
2849,2022-03-15,0-17,298500,4,0
2850,2022-03-15,18-39,463299,50,4
2851,2022-03-15,40-64,463819,1460,36
2852,2022-03-15,65+,133387,10509,83
2853,2022-03-16,0-17,301438,4,0
2854,2022-03-16,18-39,466657,50,4
2855,2022-03-16,40-64,468391,1461,35
2856,2022-03-16,65+,134771,10528,83
2857,2022-03-17,0-17,304220,4,0
2858,2022-03-17,18-39,470261,50,5
2859,2022-03-17,40-64,473077,1462,36
2860,2022-03-17,65+,136239,10549,85
2861,2022-03-18,0-17,307189,4,0
2862,2022-03-18,18-39,473510,50,5
2863,2022-03-18,40-64,477514,1463,36
2864,2022-03-18,65+,137775,10574,88
2865,2022-03-19,0-17,309575,4,0
2866,2022-03-19,18-39,476145,50,5
2867,2022-03-19,40-64,481515,1464,34
2868,2022-03-19,65+,139142,10594,90
2869,2022-03-20,0-17,311194,4,0
